participant_id,wave_month,examination_stress,academic_pressure,homework_burden,school_climate,bullying_exposure,harsh_discipline,educational_aspirations,fear_of_failure,teacher_support,counselling_access,household_assets,food_insecurity,economic_strain,employment_pressure,financial_stress,digital_access,household_instability,internalised_stigma,community_stigma,family_stigma,school_stigma,mental_health_literacy,help_seeking_intention,help_seeking_behaviour,awareness_of_services,resilience_score,social_support,family_connectedness,peer_support,community_connectedness,religious_support,school_belonging
NEPS-SIE-0099,12,6.7,3.7,9.2,Supportive,,Often,Vocational,3.1,6.3,No,19,Moderate,0.3,,3.3,,Stable,7.3,1.4,4.1,5.4,15.3,No,Informal,Good,10.0,7.0,4.5,8.4,1.3,19.4,9.3
NEPS-SIE-0099,18,4.2,9.0,4.4,Hostile,,Sometimes,Undecided,4.7,9.0,Yes,10,Moderate,9.6,,4.8,Basic phone,Stable,2.2,1.3,9.4,2.3,1.6,Yes,,Some,88.7,2.1,4.5,3.7,13.2,6.6,19.5
NEPS-SIE-0099,24,6.7,5.2,5.8,Neutral,Verbal,Sometimes,Undecided,3.7,1.5,Don't know,1,Severe,6.3,Family expects,9.8,Smartphone,Stable,6.3,8.4,2.4,4.0,0.2,Maybe,,Some,18.8,17.4,19.4,8.1,19.9,9.1,5.3
NEPS-SIE-0100,6,4.4,7.4,6.6,Hostile,Physical,Sometimes,Vocational,2.6,8.1,No,17,Severe,6.6,Self pressure,7.6,Shared,Stable,7.8,4.3,0.3,5.4,1.9,Maybe,Professional,Good,55.0,5.9,17.5,6.1,8.7,19.7,1.7
NEPS-SIE-0100,12,8.7,5.0,4.0,Hostile,Verbal,Rarely,Vocational,7.8,2.0,Don't know,11,Mild,5.6,,8.0,Shared,Highly unstable,2.3,9.5,5.3,3.7,2.0,Yes,Informal,,15.2,18.8,12.2,17.2,5.6,19.2,19.0
NEPS-SIE-0100,18,3.0,9.0,9.7,Neutral,Cyber,Sometimes,Vocational,7.2,3.0,Yes,8,Moderate,2.1,,0.6,,Stable,1.4,8.2,7.6,8.1,19.0,Yes,,Good,64.6,7.8,3.9,16.7,1.4,19.3,5.5
NEPS-SIE-0100,24,8.9,1.2,7.4,Hostile,Verbal,Rarely,Undecided,1.4,2.8,No,0,,5.2,,7.7,,Stable,6.6,3.0,1.2,7.4,9.1,Yes,Religious,Some,94.9,0.8,16.8,5.1,12.5,8.5,3.4
NEPS-TAN-0101,6,7.1,8.7,4.9,Neutral,Verbal,Never,University,10.0,6.0,Don't know,11,Mild,8.7,Financial need,8.4,,Some instability,0.6,1.1,7.7,8.4,14.6,Maybe,Religious,Some,66.7,5.0,7.1,0.3,14.3,9.7,11.7
NEPS-TAN-0101,12,2.2,4.3,2.7,Hostile,Cyber,Often,Undecided,0.4,1.1,Don't know,3,,1.2,Family expects,3.6,,Some instability,7.2,0.4,6.5,4.4,9.2,No,Professional,Some,81.3,12.6,15.6,13.4,0.5,11.3,0.5
NEPS-TAN-0101,18,9.5,1.0,9.2,Supportive,Cyber,Sometimes,Employment,8.2,3.4,Yes,8,Severe,7.8,Self pressure,4.6,Shared,Stable,2.1,7.7,5.5,3.2,8.0,Maybe,Informal,Some,85.7,6.7,12.3,14.8,16.7,4.6,16.6
NEPS-TAN-0101,24,1.0,7.2,6.4,Neutral,Multiple,Often,Vocational,7.6,2.0,Don't know,15,Moderate,3.4,Financial need,9.0,Basic phone,Stable,3.2,1.1,5.8,9.1,14.0,No,Religious,,53.8,8.0,13.9,4.0,1.8,12.0,17.5
NEPS-TAN-0102,6,4.0,2.6,7.2,Hostile,Physical,Often,Vocational,9.2,1.0,Don't know,9,,3.2,Family expects,4.4,Smartphone,Stable,5.5,6.7,2.7,4.9,16.7,Yes,Informal,Good,44.0,16.2,2.9,5.9,19.3,17.2,9.7
NEPS-TAN-0102,12,4.4,5.6,10.0,Supportive,Cyber,Rarely,Undecided,6.3,8.9,No,8,Moderate,8.0,Self pressure,4.3,Shared,Stable,3.2,3.6,9.6,1.3,17.2,No,Informal,,57.9,1.9,18.3,19.7,14.2,10.7,2.1
NEPS-TAN-0102,18,8.3,2.3,3.5,Hostile,Multiple,Rarely,Undecided,2.7,8.4,No,19,Severe,5.0,Financial need,0.6,Basic phone,Stable,5.6,5.6,0.6,3.5,17.4,Yes,Professional,,35.4,19.1,5.5,5.0,17.9,0.6,12.0
NEPS-TAN-0102,24,4.3,7.6,1.3,Neutral,Verbal,Often,Employment,5.4,6.7,No,7,Severe,1.4,Self pressure,8.6,Smartphone,Highly unstable,7.5,5.9,7.7,0.7,1.3,Maybe,Informal,,19.5,19.6,15.5,19.8,16.7,0.6,18.6
NEPS-TAN-0103,6,7.3,3.3,0.9,Neutral,Multiple,Often,Undecided,3.8,4.7,No,5,,3.1,Family expects,7.1,Shared,Some instability,0.9,2.6,2.0,3.5,12.9,Yes,Religious,Some,75.2,10.5,0.4,12.1,19.6,1.2,7.5
NEPS-TAN-0103,12,1.7,9.6,5.3,Supportive,Physical,Often,Employment,0.3,9.1,Don't know,11,,9.6,Family expects,6.4,,Stable,5.4,9.8,1.0,6.8,3.1,Maybe,Informal,Some,70.6,17.6,3.5,3.0,16.4,0.6,0.8
NEPS-TAN-0103,18,5.4,9.6,9.4,Neutral,Physical,Never,Employment,6.8,5.9,Yes,3,Severe,1.9,Family expects,10.0,Shared,Some instability,9.3,5.5,3.9,4.5,2.3,No,Professional,Some,24.6,2.8,19.2,9.8,15.9,0.8,1.2
NEPS-TAN-0103,24,9.8,4.8,8.4,Hostile,Multiple,Never,University,6.6,3.2,Don't know,18,Severe,7.6,Family expects,2.8,Basic phone,Some instability,7.6,2.9,6.3,4.0,7.5,Maybe,Professional,Some,10.4,11.2,12.2,6.1,19.8,15.4,15.4
NEPS-TAN-0104,6,7.0,5.3,0.4,Supportive,Physical,Rarely,Employment,7.4,5.3,Yes,9,Severe,1.9,,8.2,,Highly unstable,5.1,8.5,5.1,6.8,0.9,Yes,Professional,Some,95.0,17.8,14.2,1.5,4.1,4.1,12.8
NEPS-TAN-0104,12,0.2,9.2,2.1,Hostile,,Sometimes,University,9.0,6.6,No,5,Severe,8.3,Self pressure,9.2,,Stable,1.6,6.0,6.2,2.6,18.4,No,Religious,Good,94.0,13.1,18.3,8.2,0.2,16.5,7.5
NEPS-TAN-0104,18,8.4,1.9,7.8,Neutral,Multiple,Never,Undecided,0.4,7.7,Yes,7,,6.4,,1.6,,Stable,1.8,3.3,9.4,2.6,13.6,No,,Some,53.6,5.7,11.4,2.2,2.4,16.5,17.7
NEPS-TAN-0104,24,9.5,5.5,5.0,Supportive,Multiple,Never,Undecided,4.8,1.1,Yes,12,Mild,0.8,,2.4,Shared,Some instability,7.4,4.4,7.7,6.6,10.1,Yes,Informal,,31.8,11.4,19.0,6.8,19.0,18.4,7.0
NEPS-TAN-0105,6,2.0,6.4,3.9,Supportive,Physical,Never,Vocational,1.8,1.9,Don't know,14,,8.7,,8.4,Shared,Highly unstable,1.6,5.5,3.2,1.1,1.3,No,Professional,,72.0,14.5,6.4,0.8,18.0,13.7,0.1
NEPS-TAN-0105,12,0.0,0.6,3.9,Hostile,,Rarely,University,5.6,0.7,Don't know,15,Severe,2.8,Financial need,4.5,Basic phone,Highly unstable,4.9,2.5,9.8,6.4,9.6,Yes,,,87.9,4.5,5.7,14.6,19.3,7.8,5.1
NEPS-TAN-0105,18,1.6,7.4,4.3,Neutral,Verbal,Never,Undecided,4.1,8.8,Yes,12,Mild,8.4,Self pressure,2.1,,Some instability,8.8,4.6,4.5,9.5,9.3,Maybe,Religious,,39.9,14.5,4.1,4.3,3.8,3.9,17.5
NEPS-TAN-0105,24,6.6,6.2,9.0,Hostile,Cyber,Sometimes,Employment,2.1,1.4,Yes,17,Severe,3.0,Financial need,0.5,Basic phone,Some instability,5.5,1.6,3.8,5.2,3.6,Maybe,Professional,,20.6,11.3,3.4,19.7,13.6,15.4,12.8
NEPS-TAN-0106,6,5.8,8.0,1.5,Neutral,Cyber,Rarely,Vocational,7.6,4.9,Don't know,19,,6.8,,0.9,Smartphone,Stable,3.3,0.9,9.3,3.6,14.9,Yes,Religious,Good,36.3,18.2,11.7,16.6,9.5,14.1,5.8
NEPS-TAN-0106,12,1.0,5.6,9.0,Supportive,Verbal,Often,University,5.3,6.2,Yes,17,Severe,7.0,Self pressure,6.9,Basic phone,Stable,6.6,1.5,4.4,7.6,2.7,Maybe,,Some,47.7,15.3,11.7,19.8,7.2,8.8,11.4
NEPS-TAN-0106,18,4.5,0.2,4.9,Hostile,Multiple,Sometimes,Employment,9.9,8.9,Yes,5,Mild,6.2,Financial need,9.2,Smartphone,Highly unstable,2.0,6.3,2.9,7.9,15.7,Maybe,,Good,62.2,11.8,19.8,7.3,5.1,10.3,19.6
NEPS-TAN-0106,24,9.0,0.2,3.2,Supportive,,Rarely,Employment,2.6,10.0,No,1,Moderate,7.5,Financial need,6.6,Shared,Highly unstable,0.3,8.7,9.3,0.1,11.5,Maybe,,Good,90.5,7.6,0.7,13.4,13.9,6.7,16.1
NEPS-TAN-0107,6,8.5,7.8,4.1,Neutral,Verbal,Sometimes,Employment,5.5,4.9,No,2,Severe,9.2,,8.1,Shared,Highly unstable,9.0,0.2,1.3,7.6,4.9,Yes,Religious,Good,15.4,16.0,15.6,17.3,0.2,0.3,16.1
NEPS-TAN-0107,12,8.7,6.2,1.6,Hostile,Cyber,Sometimes,University,6.1,0.6,Yes,6,,1.9,,0.0,Basic phone,Stable,0.5,0.8,3.2,5.3,9.5,Yes,,,70.6,9.4,14.6,11.8,17.2,8.9,10.2
NEPS-TAN-0107,18,0.8,9.7,2.6,Hostile,Multiple,Rarely,University,7.0,0.8,Yes,10,Mild,1.6,Self pressure,6.0,Shared,Stable,4.3,8.2,7.4,5.3,13.1,No,Religious,Some,75.4,1.3,1.3,6.9,14.7,12.4,16.4
NEPS-TAN-0107,24,0.8,7.6,7.2,Supportive,,Sometimes,Employment,7.0,6.1,Yes,18,Moderate,7.3,Self pressure,4.5,,Some instability,5.0,7.6,3.1,10.0,3.8,No,Informal,Good,69.1,8.2,17.6,6.5,15.9,18.9,8.1
NEPS-TAN-0108,6,8.7,4.6,1.5,Hostile,Cyber,Often,University,8.7,7.9,No,20,Mild,4.0,,4.3,Basic phone,Stable,5.9,1.8,0.9,3.9,3.0,Maybe,Informal,Good,49.7,3.2,16.6,17.1,5.6,3.8,12.1
NEPS-TAN-0108,12,5.0,4.4,8.5,Neutral,,Sometimes,University,0.7,3.2,No,19,Moderate,1.4,Financial need,8.0,,Some instability,0.1,3.1,1.6,6.3,13.7,Maybe,Professional,,12.9,5.6,14.5,16.1,17.3,7.4,19.4
NEPS-TAN-0108,18,0.6,4.5,4.2,Supportive,Physical,Rarely,Employment,6.3,9.0,No,8,Moderate,5.8,Self pressure,7.0,Basic phone,Some instability,7.8,5.7,9.1,7.1,12.2,Yes,,,47.0,0.4,10.2,1.9,15.0,12.5,1.6
NEPS-TAN-0108,24,4.9,6.0,8.9,Hostile,Physical,Never,Undecided,3.9,1.9,No,4,Moderate,8.5,,4.7,Basic phone,Highly unstable,0.0,3.6,6.2,5.6,15.7,Maybe,,Some,60.5,10.7,16.5,12.9,19.2,12.0,2.4
NEPS-TAN-0109,6,7.3,7.4,1.9,Hostile,Physical,Rarely,Undecided,4.2,8.2,Yes,9,Moderate,2.0,Self pressure,0.3,,Stable,3.7,7.8,9.9,4.5,7.6,Yes,,Some,10.8,5.5,5.5,14.1,9.1,3.3,2.6
NEPS-TAN-0109,12,9.6,1.2,8.7,Hostile,Cyber,Sometimes,Vocational,3.2,7.2,Don't know,0,Severe,6.5,Financial need,1.8,Smartphone,Highly unstable,2.8,5.7,5.7,8.8,1.1,No,Informal,Some,6.4,1.4,3.0,10.5,18.8,4.7,15.1
NEPS-TAN-0109,18,9.7,3.4,4.1,Supportive,Cyber,Often,University,5.2,6.4,No,4,,8.1,Financial need,1.6,Shared,Stable,2.4,6.4,5.6,0.5,16.9,Yes,,Good,4.2,15.2,19.0,19.1,2.8,6.4,7.8
NEPS-TAN-0109,24,6.3,4.0,5.1,Neutral,Cyber,Never,Undecided,5.5,0.4,Don't know,1,Mild,2.3,Financial need,0.1,Smartphone,Highly unstable,8.8,5.1,8.3,4.0,3.0,Yes,Religious,Some,55.6,10.2,3.2,4.0,12.2,6.7,6.5
NEPS-TAN-0110,6,2.6,1.2,2.9,Supportive,Cyber,Often,Vocational,1.8,0.4,Yes,6,Mild,7.6,Self pressure,8.3,Basic phone,Highly unstable,8.2,3.6,0.5,6.3,11.3,Maybe,Informal,,2.4,0.2,16.6,17.2,4.1,18.9,7.8
NEPS-TAN-0110,12,3.3,9.8,6.0,Supportive,Cyber,Often,Employment,8.0,6.7,Yes,2,,8.8,,6.2,Smartphone,Some instability,9.3,3.0,3.8,5.7,3.2,Yes,Religious,Good,64.6,19.4,14.8,7.5,5.6,13.1,5.9
NEPS-TAN-0110,18,0.3,1.2,1.4,Neutral,Verbal,Never,University,8.8,9.3,Yes,0,,0.9,Family expects,4.6,Shared,Some instability,0.2,5.6,0.6,6.9,4.3,Maybe,,Good,3.7,8.6,9.3,3.5,0.3,17.9,13.1
NEPS-TAN-0110,24,9.6,8.8,7.1,Hostile,Cyber,Rarely,Employment,0.2,2.7,Yes,7,Severe,8.1,,8.7,,Highly unstable,9.5,4.9,2.3,8.5,0.9,Maybe,Professional,,36.7,16.4,10.9,7.5,18.0,14.5,10.8
NEPS-TAN-0111,6,3.2,6.4,4.1,Hostile,Cyber,Sometimes,Undecided,9.8,7.7,Yes,15,Severe,3.6,Financial need,0.9,Shared,Stable,3.3,3.6,4.7,7.5,17.2,Yes,Professional,Some,50.6,17.2,12.5,12.0,10.8,16.6,3.2
NEPS-TAN-0111,12,8.0,1.4,8.2,Supportive,Cyber,Never,Undecided,8.8,9.9,Don't know,1,,5.8,Self pressure,9.3,Basic phone,Highly unstable,2.3,7.1,3.3,1.2,14.6,Maybe,,,65.7,7.9,11.5,15.0,13.8,19.8,4.5
NEPS-TAN-0111,18,6.4,1.6,6.9,Supportive,,Never,Undecided,1.4,0.7,No,7,Severe,3.0,Family expects,5.4,Smartphone,Stable,0.2,0.3,1.2,1.9,15.5,Yes,Professional,Some,45.3,2.4,18.9,13.2,0.2,12.0,6.9
NEPS-TAN-0111,24,3.7,3.0,6.2,Neutral,Multiple,Never,Undecided,9.8,5.0,No,0,Moderate,7.0,Financial need,7.5,Smartphone,Some instability,6.9,6.2,3.5,9.7,9.8,Yes,,Good,96.3,15.2,1.7,5.0,1.8,4.9,16.6
NEPS-TAN-0112,6,6.3,0.9,3.8,Neutral,Verbal,Often,University,3.2,5.5,Don't know,14,Mild,6.1,,0.1,Basic phone,Highly unstable,8.6,7.8,9.4,4.4,10.0,Maybe,Religious,,56.5,16.0,10.7,14.5,5.1,2.4,10.3
NEPS-TAN-0112,12,1.7,4.5,8.5,Supportive,Physical,Sometimes,Undecided,1.1,1.5,Yes,6,Severe,4.9,,3.9,Basic phone,Some instability,0.4,1.8,3.4,6.8,16.9,Yes,,,94.8,2.3,3.3,2.6,19.6,12.1,0.5
NEPS-TAN-0112,18,5.0,7.9,4.3,Hostile,Multiple,Sometimes,University,4.2,0.3,No,17,Severe,0.7,,2.6,Shared,Some instability,4.0,9.2,9.1,8.8,2.4,Yes,Professional,,18.7,3.9,13.2,10.9,11.1,9.6,19.4
NEPS-TAN-0112,24,6.6,5.8,1.2,Supportive,Verbal,Rarely,Vocational,3.0,7.5,No,0,Moderate,0.6,,1.1,Shared,Highly unstable,5.3,3.0,8.1,3.2,4.9,Maybe,Informal,Good,66.4,9.6,4.3,3.4,11.1,12.5,17.2
NEPS-TAN-0113,6,0.7,6.7,8.6,Supportive,,Often,University,5.7,2.5,No,20,Moderate,9.4,Self pressure,4.1,,Stable,8.7,7.8,0.3,6.7,18.6,Maybe,,,83.6,4.5,18.2,9.6,19.0,10.2,8.1
NEPS-TAN-0113,12,8.7,6.4,2.4,Hostile,Physical,Often,University,4.3,0.3,Yes,17,,7.0,Family expects,7.7,Smartphone,Some instability,2.8,2.8,6.5,9.9,6.8,No,Religious,Some,85.5,9.4,9.8,15.1,16.8,11.8,11.2
NEPS-TAN-0113,18,6.8,6.0,7.9,Supportive,Cyber,Sometimes,University,6.9,9.8,Don't know,16,,2.5,Self pressure,9.3,Shared,Highly unstable,5.1,3.1,9.1,9.1,11.3,Maybe,Religious,Good,82.6,10.4,8.2,5.3,8.5,13.2,15.4
NEPS-TAN-0113,24,8.9,1.4,7.7,Neutral,Verbal,Sometimes,Employment,2.0,4.6,Don't know,5,,7.2,Self pressure,6.4,Basic phone,Highly unstable,7.9,8.3,1.8,6.5,9.9,Yes,,Some,71.7,18.6,9.2,6.8,5.1,1.4,2.5
NEPS-TAN-0114,6,3.8,5.5,3.9,Supportive,Verbal,Sometimes,Undecided,4.5,9.9,Don't know,8,Severe,2.0,,9.8,,Highly unstable,1.1,4.4,3.1,1.4,2.5,Yes,Professional,Good,27.7,11.0,5.4,15.7,18.5,13.7,4.1
NEPS-TAN-0114,12,8.9,5.7,0.1,Neutral,Multiple,Sometimes,Employment,4.3,2.3,Don't know,19,Moderate,9.3,Self pressure,8.4,Basic phone,Stable,5.5,3.2,2.2,8.1,16.5,Yes,Professional,Good,9.1,14.8,19.6,5.4,9.7,1.9,16.9
NEPS-TAN-0114,18,2.2,4.6,1.7,Supportive,Verbal,Sometimes,University,0.0,6.7,No,18,Severe,4.5,Family expects,1.0,Smartphone,Some instability,7.1,4.4,7.4,3.8,12.3,Maybe,Professional,,76.5,4.1,13.5,8.7,17.5,6.8,0.4
NEPS-TAN-0114,24,5.1,3.9,4.4,Supportive,Physical,Rarely,University,6.0,7.0,No,5,Severe,2.1,Self pressure,3.5,Shared,Stable,7.1,9.0,3.8,8.8,19.2,No,Informal,,69.8,9.0,16.0,7.8,6.9,7.6,9.8
NEPS-TAN-0115,6,7.2,9.1,0.9,Neutral,Physical,Rarely,Employment,3.7,10.0,No,5,Mild,2.2,Family expects,8.5,,Some instability,0.5,2.3,7.1,1.6,12.3,No,Professional,Some,7.9,18.6,9.1,5.9,17.2,5.6,18.3
NEPS-TAN-0115,12,2.3,3.1,5.2,Supportive,,Never,Vocational,2.9,4.7,No,5,Mild,0.2,Family expects,6.0,Smartphone,Stable,7.7,2.7,7.8,5.3,15.6,No,Religious,,17.9,10.7,3.7,15.7,6.5,3.4,5.4
NEPS-TAN-0115,18,8.1,5.0,8.9,Neutral,Verbal,Rarely,University,4.7,8.5,Yes,19,Moderate,5.7,Self pressure,4.6,,Stable,7.1,7.1,1.6,6.1,0.8,Maybe,Informal,Good,28.7,10.6,9.8,15.1,11.0,14.5,17.8
NEPS-TAN-0115,24,4.7,6.5,5.2,Hostile,Multiple,Often,Employment,5.2,4.1,Don't know,15,Mild,8.0,Family expects,0.7,Shared,Some instability,1.2,9.0,3.8,3.0,0.5,Maybe,Informal,Good,21.6,15.5,15.0,9.0,11.8,15.2,2.8
NEPS-TAN-0116,6,7.9,4.0,1.4,Supportive,Cyber,Sometimes,Undecided,4.0,7.1,No,6,Severe,1.3,,2.5,Basic phone,Highly unstable,9.2,3.0,0.5,4.7,7.7,No,,Good,59.8,7.1,10.3,9.5,18.7,17.4,9.6
NEPS-TAN-0116,12,3.5,1.9,9.2,Supportive,,Never,Vocational,7.4,5.6,Yes,0,Mild,6.3,Self pressure,0.2,,Some instability,8.0,4.6,6.2,2.8,1.0,No,Professional,Some,75.8,8.7,10.3,13.3,11.0,15.0,10.1
NEPS-TAN-0116,18,10.0,1.5,8.2,Neutral,Cyber,Sometimes,Vocational,1.4,9.1,Yes,19,Severe,2.8,Family expects,0.4,Shared,Stable,9.5,1.9,5.7,4.2,16.5,Yes,,,56.8,19.8,4.2,19.8,3.3,0.7,14.5
NEPS-TAN-0116,24,7.9,2.2,9.2,Supportive,Cyber,Never,University,6.7,8.1,No,19,Moderate,8.5,Self pressure,5.8,Shared,Highly unstable,6.6,5.3,6.7,8.4,11.8,No,Religious,,77.8,4.9,16.3,8.7,5.4,18.8,6.0
NEPS-TAN-0117,6,9.7,9.9,0.5,Hostile,Physical,Sometimes,University,8.2,5.6,Yes,7,Severe,9.1,,7.0,Shared,Some instability,7.4,4.2,3.3,0.8,3.2,Maybe,Professional,Some,92.6,1.1,8.1,8.6,8.3,19.6,6.7
NEPS-TAN-0117,12,3.7,3.1,4.9,Neutral,Cyber,Rarely,Undecided,4.3,2.4,Yes,19,Mild,3.4,Self pressure,5.9,Smartphone,Stable,0.8,8.0,0.1,5.4,9.9,Yes,Informal,Good,0.2,3.6,2.7,19.7,7.3,13.7,16.5
NEPS-TAN-0117,18,3.6,5.7,0.4,Neutral,Physical,Never,University,10.0,0.8,Yes,19,,8.2,Family expects,7.9,,Some instability,1.1,5.9,6.2,5.3,16.6,Maybe,Informal,Good,46.2,17.0,3.1,15.5,10.3,9.9,4.5
NEPS-TAN-0117,24,2.8,3.9,3.4,Supportive,Cyber,Often,Employment,9.5,3.1,Don't know,12,Severe,8.1,Family expects,7.9,Shared,Highly unstable,3.3,2.4,1.5,1.6,1.6,No,Professional,Good,10.8,9.0,3.0,1.5,15.4,13.8,11.6
NEPS-TAN-0118,6,7.2,4.4,1.2,Hostile,Multiple,Sometimes,Vocational,9.0,6.6,No,5,Severe,1.9,,0.5,Shared,Some instability,1.9,5.0,6.6,4.0,14.2,Maybe,,Good,81.6,14.9,14.1,13.2,19.2,15.0,17.4
NEPS-TAN-0118,12,1.8,8.7,1.6,Neutral,Cyber,Never,Undecided,8.8,3.3,Yes,4,Mild,5.1,Financial need,9.6,Basic phone,Highly unstable,1.8,0.4,0.1,3.6,6.9,No,Religious,Some,0.3,9.7,16.5,10.0,4.2,6.7,13.2
NEPS-TAN-0118,18,7.4,5.0,5.3,Hostile,Multiple,Rarely,Undecided,7.7,7.3,Yes,14,Moderate,5.4,Financial need,0.4,Shared,Stable,4.1,6.3,7.9,4.7,17.6,Maybe,Informal,Some,83.5,4.5,5.3,17.8,17.0,16.3,13.4
NEPS-TAN-0118,24,5.8,3.9,0.0,Supportive,,Rarely,Undecided,2.4,0.0,Yes,2,Moderate,5.4,Financial need,0.2,Shared,Highly unstable,6.6,5.0,5.8,5.3,11.0,Yes,Informal,Some,56.1,6.6,10.9,4.0,13.7,1.6,12.9
NEPS-TAN-0119,6,9.5,0.2,1.3,Hostile,Physical,Rarely,Employment,6.7,4.2,No,6,Mild,3.6,Self pressure,3.1,Smartphone,Stable,9.8,8.7,8.5,0.0,4.8,Maybe,Informal,Good,76.5,6.8,10.0,16.7,10.7,10.2,9.6
NEPS-TAN-0119,12,6.1,7.9,3.6,Supportive,Physical,Rarely,Undecided,8.1,5.5,No,0,,9.9,Family expects,1.5,Basic phone,Highly unstable,8.2,5.3,4.8,9.2,12.6,Yes,Religious,Some,79.3,8.6,16.1,15.5,8.0,3.4,12.4
NEPS-TAN-0119,18,4.8,5.9,7.0,Hostile,Verbal,Often,Undecided,3.9,6.4,Yes,1,,4.5,,5.7,Smartphone,Highly unstable,9.3,6.5,4.2,8.4,19.4,Maybe,Professional,Good,84.3,11.9,11.2,2.3,2.7,9.9,19.9
NEPS-TAN-0119,24,7.3,3.4,6.2,Supportive,Physical,Rarely,Employment,5.4,4.3,Yes,3,,9.4,Family expects,7.0,,Stable,2.8,8.5,9.8,9.8,7.3,Maybe,Religious,,30.0,0.5,19.6,6.6,14.2,17.4,18.6
NEPS-TAN-0120,6,6.0,8.5,3.6,Supportive,Physical,Sometimes,Employment,8.9,1.8,Yes,18,,2.3,Self pressure,3.1,Smartphone,Highly unstable,5.5,5.8,6.9,3.0,11.0,Maybe,Professional,Some,75.2,0.8,18.4,8.4,13.2,5.4,1.0
NEPS-TAN-0120,12,0.7,9.5,5.9,Supportive,Cyber,Never,Undecided,8.1,4.1,Yes,8,Mild,5.9,Family expects,0.8,Basic phone,Stable,6.5,5.7,8.7,6.3,0.3,Yes,Informal,Good,73.8,16.4,13.6,4.8,8.2,13.6,17.5
NEPS-TAN-0120,18,5.8,7.3,8.4,Neutral,Multiple,Rarely,University,4.3,6.1,No,6,Moderate,3.4,Financial need,9.7,,Highly unstable,2.9,2.5,8.6,1.2,8.4,No,,Good,97.8,8.1,3.8,5.1,2.6,3.7,12.8
NEPS-TAN-0120,24,1.2,6.7,1.3,Supportive,Verbal,Rarely,University,7.3,6.8,Yes,6,Moderate,9.6,,6.5,Smartphone,Highly unstable,0.1,1.1,2.1,1.4,14.5,Yes,Religious,Some,97.7,7.6,10.4,5.5,13.3,17.2,2.9
NEPS-TAN-0121,6,3.9,1.9,6.7,Hostile,Verbal,Often,Undecided,9.5,4.4,No,0,Severe,4.6,,7.8,Smartphone,Highly unstable,4.6,2.9,4.1,8.8,2.8,Maybe,Informal,Some,76.9,9.5,15.3,1.3,9.1,6.1,4.5
NEPS-TAN-0121,12,2.0,8.6,8.4,Neutral,Physical,Rarely,Undecided,2.2,9.0,Yes,7,Severe,3.8,Family expects,1.1,Shared,Highly unstable,2.5,1.0,8.6,5.2,6.2,Maybe,Professional,Good,56.7,17.7,4.8,5.7,16.2,15.2,13.4
NEPS-TAN-0121,18,5.6,6.1,8.0,Hostile,Verbal,Often,University,1.5,0.2,Don't know,17,Severe,5.7,,4.8,Basic phone,Stable,7.3,7.2,4.2,7.0,5.4,Yes,,,84.2,12.0,11.3,1.9,9.4,3.9,4.9
NEPS-TAN-0121,24,0.5,3.4,4.7,Supportive,Multiple,Sometimes,Undecided,2.3,9.6,Yes,2,,5.7,Family expects,2.3,Smartphone,Stable,4.7,5.3,7.4,1.0,19.8,No,,,13.6,14.8,4.4,1.9,5.1,18.4,8.2
NEPS-TAN-0122,6,9.9,6.4,8.9,Supportive,,Sometimes,Vocational,6.1,0.9,No,19,Mild,0.4,Self pressure,5.4,Smartphone,Some instability,8.2,2.2,4.1,3.3,1.8,No,Informal,,27.8,8.5,7.0,7.1,9.0,13.9,0.5
NEPS-TAN-0122,12,1.0,6.3,0.2,Neutral,Verbal,Rarely,Vocational,2.3,0.5,Yes,6,Mild,2.0,Self pressure,4.6,,Stable,6.2,0.3,7.3,7.2,7.3,Maybe,,Good,68.8,16.7,3.2,7.6,3.4,0.7,3.5
NEPS-TAN-0122,18,8.4,4.2,0.8,Supportive,Verbal,Never,Vocational,4.2,4.3,Don't know,5,Moderate,7.1,Self pressure,8.9,Basic phone,Highly unstable,5.3,5.7,9.5,4.2,12.2,Maybe,Religious,Some,26.0,4.3,14.7,15.4,0.4,8.1,7.5
NEPS-TAN-0122,24,5.4,9.3,8.7,Supportive,Verbal,Never,Vocational,7.4,5.3,Yes,17,Severe,3.9,Family expects,0.5,Basic phone,Highly unstable,8.8,8.0,2.4,0.5,17.2,No,Professional,Good,53.9,1.7,10.5,1.9,5.2,11.0,16.6
NEPS-TAN-0123,6,0.4,4.9,8.4,Supportive,Verbal,Never,Vocational,6.2,0.7,Don't know,20,,7.4,Self pressure,4.6,Shared,Some instability,0.3,7.7,7.8,7.8,13.8,No,Professional,Good,32.2,15.2,16.2,11.7,1.7,3.8,19.1
NEPS-TAN-0123,12,1.0,7.8,5.4,Neutral,,Never,Vocational,9.9,3.1,Don't know,3,Moderate,7.5,Self pressure,1.6,Basic phone,Highly unstable,6.7,5.4,2.9,5.2,15.4,Yes,Informal,Some,50.1,15.8,6.3,9.4,10.1,9.3,0.9
NEPS-TAN-0123,18,0.5,6.6,8.9,Neutral,Physical,Sometimes,University,3.6,5.2,Don't know,4,Severe,3.8,,2.4,Basic phone,Some instability,5.1,9.9,3.7,0.5,6.2,Yes,,,4.2,14.3,12.5,1.1,4.2,8.2,17.1
